Diff_FromDomActDom,BL_IP,Created_within_1_year,Expire_within_13_months,mail_dt,cntry,msgid,tm,cn_typ,hop
1,1,0,1,0.4293306,0.411251,0.7467921,0.6334701,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8141516,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9768623,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0949711,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4021603,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9508844,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5583158,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6996545,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8124139,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.116662,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1378191,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9648128,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1661148,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.7912824,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8367331,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.7362043,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4168009,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.3231721,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9798615,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.1406747,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2098794,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5602191,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.0708408,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.2851756,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.0810504,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.725261,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3524668,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3522295,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.9137369,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.0908085,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3261018,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4544391,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.8673237,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1272228,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0795603,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.0621809,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.4462075,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.1603634,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.2287242,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.7680116,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.7367776,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.7726395,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8530812,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.1251009,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.1172757,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8097996,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.1568391,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8501774,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8208299,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.5086466,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.3818915,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.1069969,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.5822297,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.1771673,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.4563151,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.4944325,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.6672706,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.4944325,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.4353404,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5058944,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4270827,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4668277,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2438364,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9123506,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3532826,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.4495664,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8599024,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6978919,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4682305,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.5617817,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.600043,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.4537379,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.5897006,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.9633389,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.2272796,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.5298924,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.4898335,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.0605259,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8936779,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.3606024,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8753648,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.7519503,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2591546,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.7301434,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4329016,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3096174,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.1497419,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2540759,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.2955457,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.4544391,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.1181003,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.437351,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.1104416,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6940871,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.5658323,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.2115947,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4656063,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1522135,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9188975,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.758897,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.60335,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.193506,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.0108771,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2066269,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.5890772,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0417261,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2769974,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4306838,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5603476,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5695333,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0013037,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.5188743,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8987328,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3280846,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.1017445,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3064318,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.2241018,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.7362078,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.412538,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.8612747,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2186813,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.7820401,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.7623567,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.0260726,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.311603,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5711703,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.3695479,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8786677,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.9629075,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.9917126,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8280859,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8801125,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.3217095,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.514219,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.5900663,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.490894,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.5388234,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.9754023,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4184998,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8660012,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6396682,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3662416,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8627716,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.725621,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.922528,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.593707,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2080703,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9704914,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5080149,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8528705,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5539982,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.6697072,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.545585,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8374949,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9334644,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.0259088,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.830415,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.262846,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.7613383,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.0761283,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9628607,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1502325,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.3180597,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.7553215,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.4297211,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.9689668,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.9798923,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.140237,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.880224,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.564669,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.3596443,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.3596443,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.3271234,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.4942462,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.2457898,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.5657505,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.4004663,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.8650527,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.9239902,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.9410026,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.968876,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.487275,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2080478,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3881221,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9618371,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6779986,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2978468,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0976057,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.3594013,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5172128,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6902281,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2246384,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4510499,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.4758065,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.8720049,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.556377,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.1158646,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4279758,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0417261,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8676356,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.4563149,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.3623519,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6087411,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9463311,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.2253207,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.8507053,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6860476,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.2962128,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.4090095,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3715623,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.0374713,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.7912233,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.7914465,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.5644578,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.6358959,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3897108,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.4252078,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.0672274,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3776512,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.9156039,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9965464,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.820472,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.2837117,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.7534278,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.6652574,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3419835,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.6141982,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.9792299,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.8329013,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2186731,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6139802,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8473883,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1666057,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6903921,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0594935,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0288233,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8573107,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2298428,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3502737,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.4681676,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.4212787,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.7475015,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6833665,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6383016,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5012109,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9388417,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1532638,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5002854,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1484266,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1489649,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.2963479,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8013543,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1853636,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3223425,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.8567593,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.2702283,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3823391,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.7790964,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9320143,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.3960219,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.4596982,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.65491,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.754555,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.2028969,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.7534278,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.4979355,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.2211926,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.5292388,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.8565979,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.4182612,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.7932044,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.929279,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8891466,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.9527613,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0652178,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.0895042,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.8384054,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.1769268,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.6678095,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.6811329,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.7078122,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8398703,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.8819689,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.5227384,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.578622,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.4377921,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.7362545,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.3275972,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.4524201,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.6375317,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.1114881,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.843953,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.9657985,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.6567371,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.6768048,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8915398,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8915398,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.915342,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.8434171,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.5388234,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.2059787,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.0923696,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.1939697,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.3543685,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.207064,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.8402801,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.2271957,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.487973,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.7288394,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.0824715,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.6837528,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5810214,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.5815407,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.3160557,0.8367861,5
1,1,0,1,0.3173684,0.411251,0.7467921,0.5672311,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.2878701,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.06181,0.8367861,5
1,1,0,1,0.9697588,0.411251,0.7467921,0.0261839,0.8367861,5
1,1,0,0,0.4293306,0.6091574,0.7467921,0.3640932,0.8367861,5
1,1,0,0,0.9697588,0.6091574,0.7467921,0.1761015,0.8367861,5
1,1,0,0,0.9697588,0.6091574,0.7467921,0.1117476,0.8367861,5
1,1,0,0,0.4293306,0.6091574,0.7467921,0.1294186,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.3799057,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.1939463,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6269184,0.8367861,5
1,1,0,1,0.4293306,0.411251,0.7467921,0.6788532,0.8367861,5
1,1,0,0,0.4293306,0.6091574,0.7467921,0.3550261,0.8367861,5
1,1,0,0,0.3975753,0.6091574,0.7467921,0.3461839,0.8367861,5
1,1,0,0,0.3975753,0.6091574,0.7467921,0.0157096,0.8367861,5
1,1,0,1,0.3975753,0.411251,0.7467921,0.7699784,0.8367861,5
1,1,0,1,0.3975753,0.411251,0.7467921,0.7337195,0.8367861,5
1,1,0,1,0.3975753,0.411251,0.7467921,0.2379395,0.8367861,5
1,1,0,1,0.3975753,0.411251,0.7467921,0.7830006,0.8367861,5
1,1,0,1,0.3975753,0.411251,0.7467921,0.6145792,0.8367861,5
